date,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume
2018-03-06,10700.0,,18565.88802786,815.43,,62303.95684311
2018-03-07,9925.0,,32486.56622749,751.38,,138801.22495145
2018-03-08,9304.89,,23426.7950493,698.83,,111033.84491381
2018-03-09,9255.0,,42041.35761821,728.46,,172486.90960483
2018-03-10,8795.44,,17254.85640436,683.6,,69514.86138119
2018-03-11,9533.88,,21816.15454135,719.79,,67834.01788669
2018-03-12,9120.0,,21281.59414403,696.51,,76014.9779029
2018-03-13,9145.41,,17207.40199682,690.39,,64082.73782615
2018-03-14,8207.02,,28010.58833814,614.63,,153028.37672067
2018-03-15,8259.99,,28014.23390561,610.99,,149125.19563793
2018-03-16,8275.0,,16967.92912777,600.51,,88999.75786119
2018-03-17,7857.6,,13639.73308518,549.79,,105894.77241498
2018-03-18,8192.0,,30536.54458381,538.0,,444996.56948669
2018-03-19,8589.0,,25598.67320803,555.55,,185104.97751743
2018-03-20,8900.0,,20469.34145312,558.0,,161094.32369964
2018-03-21,8891.81,,16007.11697609,559.98,,119344.11951373
2018-03-22,8715.09,,14990.23803367,539.89,,96400.02307994
2018-03-23,8927.1,,15266.82554983,543.04,,87454.1549111
2018-03-24,8531.34,,11863.31062337,519.57,,53609.18496706
2018-03-25,8453.0,,9048.85236081,522.55,,51317.17024489
2018-03-26,8145.0,,19389.85130451,486.75,,151611.18882043
2018-03-27,7793.61,,14987.73034205,449.0,,163326.70003859
2018-03-28,7942.72,,10966.69757001,445.47,,96060.62752281
2018-03-29,7080.0,,27812.00561903,383.29,,291819.30211658
2018-03-30,6848.01,,29312.749662,394.46,,285614.7646498
2018-03-31,6928.5,,14951.4968471,394.54,,157961.19963445
2018-04-01,6816.01,,15434.52280833,378.18,,110964.69777902
2018-04-02,7045.01,,14317.14565509,384.0,,91317.1026635
2018-04-03,7424.9,,18923.19243902,416.28,,165871.58692268
2018-04-04,6791.68,,15332.55315937,378.43,,120039.45534577
2018-04-05,6785.85,,14454.29416624,381.55,,92587.28752724
2018-04-06,6619.01,,10756.54967988,370.32,,96737.30368153
2018-04-07,6894.01,,10351.3736739,384.61,,62794.02261332
2018-04-08,7020.01,,6296.84940676,399.9,,70956.26828009
2018-04-09,6771.13,,13950.51963666,398.8,,131510.44151693
2018-04-10,6824.99,,7491.82299943,415.45,,69641.56857811
2018-04-11,6942.99,,8182.9960061,430.81,,91622.26394054
2018-04-12,7916.0,,31205.93316274,493.41,,247902.01497352
2018-04-13,7893.19,,22123.21006651,495.76,,236191.09457986
2018-04-14,8003.11,,9338.06089305,502.4,,77289.00537972
2018-04-15,8355.25,,9899.55458272,533.74,,101647.50851232
2018-04-16,8048.93,,13429.26623465,511.28,,130844.05596765
2018-04-17,7892.1,,10700.35753361,502.42,,96075.46298383
2018-04-18,8152.05,,10973.85923727,525.89,,98209.17829484
2018-04-19,8274.0,,11936.23618763,567.29,,134431.90904282
2018-04-20,8866.27,,16415.30759081,617.17,,186456.04306219
2018-04-21,8915.42,,12305.06569139,605.16,,105009.75223954
2018-04-22,8795.01,,7805.76709948,620.07,,93457.05655859
2018-04-23,8931.3,,8040.33557959,642.85,,93438.80089026
2018-04-24,9645.1,,20843.27006804,703.38,,207432.35618658
2018-04-25,8865.98,,31814.1288426,617.49,,341753.13213573
2018-04-26,9272.11,,15216.84970266,661.0,,146340.68819105
2018-04-27,8922.55,,12087.28643213,643.11,,115972.93900682
2018-04-28,9329.99,,8849.51366266,682.0,,75723.8348299
2018-04-29,9389.01,,7937.98812228,687.51,,68368.91701607
2018-04-30,9243.83,,8862.27320109,669.81,,91361.21901579
2018-05-01,9072.29,,11372.35045084,670.75,,156063.56183062
2018-05-02,9190.48,,8825.62461492,685.02,,100629.0546095
2018-05-03,9725.74,,14956.45443951,775.51,,191794.75198349
2018-05-04,9685.0,,10837.90259875,783.01,,150931.93016815
2018-05-05,9800.0,,9391.1010713,812.0,,98235.94776246
2018-05-06,9600.0,,7651.21500589,784.28,,105797.16005163
2018-05-07,9353.0,,9909.98246212,752.42,,224756.62066775
2018-05-08,9177.82,,9561.98001906,746.99,,127881.06212239
2018-05-09,9300.08,,8628.95083325,750.0,,100749.17068492
2018-05-10,9010.51,,7596.46134672,723.51,,89580.23122691
2018-05-11,8403.33,,17512.9269818,678.05,,185449.6282951
2018-05-12,8475.0,,11392.07649417,684.66,,107293.67817864
2018-05-13,8686.1,,6678.59431195,729.29,,81110.2164824
2018-05-14,8670.0,,14127.77867728,726.9,,165755.95743882
2018-05-15,8477.46,,10892.26808048,706.08,,96346.24302161
2018-05-16,8344.0,,10858.39386627,707.45,,87515.71655463
2018-05-17,8059.0,,8477.74299592,668.56,,83374.27295315
2018-05-18,8238.51,,8239.27592631,694.5,,84713.72667052
2018-05-19,8235.6,,4198.42045085,695.96,,51170.47405967
2018-05-20,8516.86,,4486.83071279,714.0,,51152.5577087
2018-05-21,8393.44,,5125.87838258,696.77,,49334.83836469
2018-05-22,7987.7,,6905.26600219,640.5,,102285.02351164
2018-05-23,7505.0,,15892.46676728,577.2,,214309.26173537
2018-05-24,7584.15,,11375.35825749,602.64,,136326.78521805
2018-05-25,7459.11,,8681.38004429,584.02,,99242.20155189
2018-05-26,7337.95,,4572.29163123,584.99,,44818.80475184
2018-05-27,7346.64,,4568.21590348,570.75,,54447.36889848
2018-05-28,7107.94,,7785.66681592,511.33,,115800.06325204
2018-05-29,7460.0,,10350.09174071,566.66,,136873.46762627
2018-05-30,7380.01,,6250.20477606,557.22,,99280.45946439
2018-05-31,7485.0,,6067.82801549,577.1,,97490.97141173
2018-06-01,7514.32,,6936.82298245,578.89,,97547.89157134
2018-06-02,7636.42,,5070.8649463,590.46,,64556.52789267
2018-06-03,7706.37,,5206.86345245,618.63,,54877.31717722
2018-06-04,7487.37,,6034.28233024,591.5,,67683.92429136
2018-06-05,7612.51,,5740.07226081,607.6,,75119.33350357
2018-06-06,7655.0,,5736.88730444,606.18,,77825.6268239
2018-06-07,7684.93,,5041.52279334,603.56,,94570.72725134
2018-06-08,7618.8,,3945.54283341,598.59,,39747.97679678
2018-06-09,7496.4,,2775.24696058,593.41,,26760.9322832
2018-06-10,6770.31,,18788.77680649,525.25,,141919.66454912
2018-06-11,6881.0,,11620.53954327,531.68,,113031.3876127
2018-06-12,6545.0,,10820.92303628,494.14,,122418.52638227
2018-06-13,6302.31,,17373.41486923,476.02,,166483.47004971
2018-06-14,6638.49,,14548.25525645,519.75,,217414.28431916
2018-06-15,6391.22,,7028.63892797,487.45,,101900.02747789
2018-06-16,6484.29,,4521.32956305,497.31,,44820.26736856
2018-06-17,6447.16,,3275.09792547,496.5,,35010.38637307
2018-06-18,6709.02,,8046.05593543,517.47,,72652.16283089
2018-06-19,6736.41,,6155.18187377,538.5,,71905.8945705
2018-06-20,6759.18,,6683.29357071,536.0,,63547.84183023
2018-06-21,6719.01,,4385.00279703,525.49,,52814.33055734
2018-06-22,6059.82,,18193.25099287,462.01,,159809.3519873
2018-06-23,6178.29,,6070.20787087,475.17,,48107.42304878
2018-06-24,6149.99,,13211.31953891,454.79,,148560.96982973
2018-06-25,6246.01,,9237.28844816,458.41,,82314.39474815
2018-06-26,6074.0,,6680.68174851,429.08,,77287.0907213
2018-06-27,6132.17,,7061.43624405,441.41,,72744.76141836
2018-06-28,5851.66,,7769.8116466,420.0,,58039.79406083
2018-06-29,6202.36,,11065.12248838,434.6,,99473.38572708
2018-06-30,6383.19,,6783.38450293,453.29,,58391.94222717
2018-07-01,6349.5,,4069.05699082,451.43,,34160.78132274
2018-07-02,6611.79,,8287.96529635,476.34,,73537.36076481
2018-07-03,6502.62,,6501.26577908,461.75,,70832.75445941
2018-07-04,6587.47,,6847.85549833,466.9,,58200.73415567
2018-07-05,6532.95,,6985.12310145,467.25,,55189.22578687
2018-07-06,6600.0,,5215.29306825,469.3,,42719.95857763
2018-07-07,6753.28,,4496.26591603,484.48,,32601.96576381
2018-07-08,6701.97,,3321.52529781,486.08,,39468.25855777
2018-07-09,6664.01,,5254.12964941,471.6,,45759.94503975
2018-07-10,6303.7,,8177.86682562,432.59,,100665.53249183
2018-07-11,6390.04,,5038.30347773,446.25,,70923.10221158
2018-07-12,6249.75,,9411.45794822,431.46,,52128.61867084
2018-07-13,6216.29,,5975.71038478,432.8,,51453.54754722
2018-07-14,6248.65,,3044.81810615,434.13,,24290.88765523
2018-07-15,6348.73,,3882.96945333,449.41,,36806.36252991
2018-07-16,6728.81,,9147.40601617,478.18,,65262.41185478
2018-07-17,7315.01,,15644.40972338,499.01,,96530.99254641
2018-07-18,7378.99,,15774.39905617,478.81,,98509.85475243
2018-07-19,7470.01,,9985.49794394,468.39,,52575.33303783
2018-07-20,7334.46,,10406.31899656,448.21,,63247.13934367
2018-07-21,7408.0,,5079.339249,461.5,,33370.03300077
2018-07-22,7397.8,,5599.21912506,456.9,,30453.61703928
2018-07-23,7720.09,,12449.92345846,449.0,,60608.22750801
2018-07-24,8385.5,,19636.00922903,478.79,,87160.56699552
2018-07-25,8157.15,,14713.91077749,470.81,,64253.17438848
2018-07-26,7931.99,,11869.52084895,461.42,,47802.50322557
2018-07-27,8184.21,,11991.35205827,469.3,,43939.28025599
2018-07-28,8228.9,,4141.05036475,468.12,,19179.64218383
2018-07-29,8216.34,,4239.76030429,466.01,,20117.80509384
2018-07-30,8170.01,,10568.96492471,456.46,,51162.28711265
2018-07-31,7727.27,,12604.37481313,432.35,,59440.91065082
2018-08-01,7603.99,,11853.49011195,419.6,,76974.23009648
2018-08-02,7533.92,,6917.39838355,410.71,,43453.78187481
2018-08-03,7414.08,,11084.8522024,417.8,,95200.1162607
2018-08-04,7005.0,,9933.75030971,407.0,,37316.36430412
2018-08-05,7030.01,,6243.59990905,408.83,,30585.81027505
2018-08-06,6938.0,,8956.04941689,404.99,,35553.84200703
2018-08-07,6718.22,,11165.1416331,378.08,,79598.40595612
2018-08-08,6282.5,,22145.35061404,355.7,,185480.83073366
2018-08-09,6546.45,,13980.70056404,363.99,,93660.54696981
2018-08-10,6146.01,,8064.70939768,330.99,,102786.11054812
2018-08-11,6235.56,,10153.23416272,318.02,,138086.69928099
2018-08-12,6316.01,,8324.09104131,318.15,,59713.51417242
2018-08-13,6253.67,,10604.12278957,284.11,,222117.52492092
2018-08-14,6195.01,,17742.68279169,279.4,,359941.01144007
2018-08-15,6269.01,,17786.54579416,281.21,,268255.89152066
2018-08-16,6315.9,,8976.04113374,286.67,,119548.61877195
2018-08-17,6585.49,,10776.85436559,317.54,,170451.92209544
2018-08-18,6396.64,,6974.44185927,296.61,,105672.19642623
2018-08-19,6489.53,,4472.17616704,300.03,,63555.26729245
2018-08-20,6258.74,,7905.42302586,270.76,,115416.72792886
2018-08-21,6475.89,,6860.90002944,281.49,,73300.85753571
2018-08-22,6359.99,,17611.22588439,270.47,,160772.15113457
2018-08-23,6526.36,,6998.97316777,275.87,,96644.34487666
2018-08-24,6690.88,,7427.5446068,281.35,,75748.64847814
2018-08-25,6737.52,,4930.16607076,277.97,,32482.25807385
2018-08-26,6709.98,,5009.10271396,274.25,,41263.99454601
2018-08-27,6911.9,,7307.58523518,287.99,,66277.9291864
2018-08-28,7071.01,,11880.45612553,295.39,,82043.13012686
2018-08-29,7030.9,,7712.75849986,289.0,,59249.050789
2018-08-30,6983.0,,8327.34545381,284.52,,82418.20650024
2018-08-31,7015.01,,7857.29840392,281.94,,50547.47759252
2018-09-01,7191.08,,6276.18561687,294.64,,60377.24722536
2018-09-02,7295.0,,5891.96980364,295.06,,45223.02715521
2018-09-03,7256.98,,6133.07725249,288.6,,57319.50761057
2018-09-04,7360.0,,7999.76955668,285.43,,74773.19149528
2018-09-05,6687.96,,16381.47246369,227.56,,233332.99898428
2018-09-06,6495.0,,18836.77907471,229.03,,283857.17980889
2018-09-07,6395.01,,8369.22939503,215.21,,132144.11290942
2018-09-08,6188.0,,7581.68777214,197.0,,194116.40458204
2018-09-09,6235.01,,6356.67380803,195.91,,155044.12347013
2018-09-10,6300.0,,7028.65453232,196.94,,137188.19392798
2018-09-11,6282.53,,7512.79094263,185.15,,179482.6357956
2018-09-12,6326.0,,7428.99131549,182.79,,253131.74321164
2018-09-13,6485.99,,9800.75125525,211.39,,291413.55188749
2018-09-14,6478.04,,7691.81053625,210.0,,223363.98301937
2018-09-15,6518.68,,3404.11751484,221.69,,116977.23283788
2018-09-16,6498.0,,3520.8035532,220.19,,98138.95587542
2018-09-17,6250.7,,9335.4497769,195.97,,231151.5274723
2018-09-18,6335.7,,6137.36794174,208.5,,146600.61495684
2018-09-19,6386.94,,10754.09693733,209.81,,169675.52807699
2018-09-20,6493.11,,6819.60351487,224.41,,177248.2184546
2018-09-21,6750.0,,11391.70322303,247.76,,275556.14523401
2018-09-22,6707.33,,5315.7868296,240.71,,125026.55905007
2018-09-23,6696.99,,3506.51220124,244.35,,76058.21331054
2018-09-24,6582.09,,5562.20172954,228.01,,126087.70355033
2018-09-25,6436.89,,9533.99965627,219.19,,239214.88967415
2018-09-26,6455.66,,5910.04399306,214.15,,154213.73310933
2018-09-27,6680.01,,7878.87406105,229.0,,175712.24138176
2018-09-28,6620.01,,9039.12902254,220.67,,139498.22319499
2018-09-29,6581.0,,4371.91544933,231.01,,108156.43724946
2018-09-30,6605.0,,3698.72106704,232.27,,92112.81192603
2018-10-01,6572.83,,7146.81077109,230.4,,85964.99535152
2018-10-02,6498.46,,5444.03636431,224.85,,76658.97876023
2018-10-03,6466.03,,6264.41952033,219.01,,95124.62230285
2018-10-04,6547.45,,6676.80282302,221.0,,74275.51465712
2018-10-05,6593.94,,5347.26443214,226.89,,71553.04039729
2018-10-06,6552.43,,2725.25647489,223.85,,32635.73942303
2018-10-07,6570.0,,2625.49820988,224.82,,31120.90366916
2018-10-08,6608.07,,5447.87548657,227.68,,52494.74130557
2018-10-09,6589.48,,4580.90974272,226.15,,41885.89404604
2018-10-10,6524.56,,6387.67198644,223.61,,56636.2682239
2018-10-11,6154.69,,20730.76349424,188.32,,316654.3133909
2018-10-12,6188.01,,5574.64739116,194.1,,94955.90937595
2018-10-13,6196.0,,3842.85929097,196.72,,39709.49692781
2018-10-14,6183.49,,3763.1183462,191.87,,50132.32545292
2018-10-15,6440.42,,21436.33656382,204.53,,222616.17410508
2018-10-16,6457.11,,10080.9913573,205.43,,56530.71462819
2018-10-17,6443.7,,5507.26662058,203.21,,65015.90657877
2018-10-18,6394.96,,7212.21394135,199.2,,102830.17997033
2018-10-19,6382.99,,3816.48535963,200.0,,49760.17159262
2018-10-20,6414.0,,3425.84267768,202.69,,73297.71204662
2018-10-21,6415.88,,2611.79072657,202.12,,34115.86267097
2018-10-22,6407.65,,4004.82602681,201.25,,46179.42865075
2018-10-23,6395.14,,4036.62569307,201.12,,41922.86883239
2018-10-24,6415.98,,5193.91688879,200.68,,40013.43593106
2018-10-25,6395.58,,3747.24490173,199.65,,69962.93507866
2018-10-26,6404.87,,4134.91005811,200.7,,48108.36095811
2018-10-27,6409.12,,2332.79150241,201.46,,21675.18980369
2018-10-28,6403.62,,2142.01330512,202.43,,21354.21586505
2018-10-29,6266.0,,6986.99576529,194.31,,78724.65664721
2018-10-30,6267.63,,4101.07125232,195.35,,57625.06380685
2018-10-31,6304.18,,5229.24512215,196.95,,56547.60918898
2018-11-01,6344.0,,4490.97798078,197.96,,35742.82382362
2018-11-02,6349.8,,4182.90368781,199.75,,45642.51794534
2018-11-03,6331.96,,2572.93306167,198.35,,27311.98346683
2018-11-04,6423.28,,4055.76910661,210.06,,99918.45884
2018-11-05,6404.0,,4088.66689308,208.53,,57325.49179142
2018-11-06,6448.5,,5512.34724778,218.65,,112409.82321353
2018-11-07,6503.12,,5832.93617972,216.84,,69736.02015595
2018-11-08,6406.24,,5335.81077269,210.34,,57923.00913792
2018-11-09,6334.89,,4588.21636599,208.01,,38594.06994426
2018-11-10,6347.42,,2421.62395944,210.29,,30237.75116139
2018-11-11,6357.6,,2363.52860474,209.88,,21445.01984029
2018-11-12,6327.87,,3731.22277403,208.77,,40880.42280294
2018-11-13,6259.34,,4686.91466432,203.2,,62704.03543844
2018-11-14,5605.46,,32734.2371058,177.79,,336823.61672987
2018-11-15,5579.52,,21893.75591627,178.89,,236756.41840392
2018-11-16,5512.24,,9359.82281671,172.4,,120624.58161092
2018-11-17,5504.17,,4784.39720845,172.49,,59323.10686193
2018-11-18,5560.0,,4724.53451302,175.87,,68496.26937723
2018-11-19,4733.5,,41591.922304,145.21,,437034.79384885
2018-11-20,4349.23,,66596.87804572,127.55,,769531.16269751
2018-11-21,4545.11,,28516.37041797,134.73,,349956.46745766
2018-11-22,4265.36,,13038.24058241,123.25,,146571.74543072
2018-11-23,4283.8,,19589.94093581,121.44,,270783.54268914
2018-11-24,3774.99,,22955.31007799,110.16,,216618.50007219
2018-11-25,3936.69,,39067.0408264,114.3,,456787.11594616
2018-11-26,3731.32,,36455.22367637,106.95,,323797.00414135
2018-11-27,3775.0,,23788.7518536,108.7,,260914.59485603
2018-11-28,4225.03,,35951.14939353,121.94,,336446.6517417
2018-11-29,4248.0,,20589.29919427,116.38,,208250.88102992
2018-11-30,3976.0,,20010.38688175,111.65,,132379.95197781
2018-12-01,4142.01,,10546.5152018,116.82,,123338.64180085
2018-12-02,4103.19,,11311.33063575,114.76,,76262.88012718
2018-12-03,3833.47,,17040.92435324,107.21,,141150.72465588
2018-12-04,3901.84,,16954.8572436,108.61,,114117.39538312
2018-12-05,3694.39,,14945.0424373,100.76,,181819.43919535
2018-12-06,3433.26,,28942.88212469,89.09,,347693.32282974
2018-12-07,3380.01,,37833.3063615,92.45,,561764.88745187
2018-12-08,3401.0,,13700.64053347,89.99,,252970.51521697
2018-12-09,3531.18,,11758.12530578,92.79,,190909.13208633
2018-12-10,3410.15,,13513.91205579,89.23,,138872.09717663
2018-12-11,3349.36,,11090.98128121,86.96,,128274.4301784
2018-12-12,3430.24,,10524.18793316,89.09,,117430.49906082
2018-12-13,3265.0,,14265.2612416,85.35,,146120.43656492
2018-12-14,3195.71,,14656.53845193,83.0,,158096.10199817
2018-12-15,3183.0,,9343.27239692,83.03,,111703.11480954
2018-12-16,3195.0,,7211.24213116,83.74,,95638.40836968
2018-12-17,3496.82,,21857.11842817,93.79,,266398.71355486
2018-12-18,3667.77,,16980.16942551,101.0,,200102.85759057
2018-12-19,3682.51,,28456.24369309,99.34,,358540.81469224
2018-12-20,4075.34,,30698.00488972,114.52,,336677.57243746
2018-12-21,3839.06,,23496.86262526,107.74,,250746.79953019
2018-12-22,3980.46,,9902.76761597,116.09,,122011.29825044
2018-12-23,3944.93,,10282.4571108,129.61,,332666.35600676
2018-12-24,4034.0,,19713.64189269,139.09,,618285.82327341
2018-12-25,3780.0,,13871.75447137,128.82,,369771.52426131
2018-12-26,3809.88,,9409.62555727,130.47,,208096.40093351
2018-12-27,3589.89,,13433.23545408,114.63,,283102.63676172
2018-12-28,3888.06,,16776.66567306,136.82,,332662.38220525
2018-12-29,3729.31,,9781.01832186,134.15,,261566.1373545
2018-12-30,3829.0,,8725.83851536,138.78,,214924.88535576
2018-12-31,3691.86,,12799.94262556,130.53,,171863.09302169
2019-01-01,3826.1,,10812.88498825,139.75,,157652.41008451
2019-01-02,3890.79,,9982.47084577,153.5,,238326.55103927
2019-01-03,3787.57,,9327.64708895,147.23,,197122.58599257
2019-01-04,3820.82,,9225.1505004,153.24,,220512.57070221
2019-01-05,3798.62,,6451.00775001,154.21,,213686.16276661
2019-01-06,4040.99,,10057.45367318,155.92,,173438.86219927
2019-01-07,4006.01,,9973.66538481,150.62,,145179.87148568
2019-01-08,3993.86,,13959.39645383,148.97,,123724.63399899
2019-01-09,4004.12,,10704.12810583,149.5,,94953.11101914
2019-01-10,3626.12,,21869.18380217,126.41,,346632.61968851
2019-01-11,3635.69,,14489.68866805,125.83,,161522.39856758
2019-01-12,3619.41,,5793.59903748,124.59,,88962.93998702
2019-01-13,3514.24,,8288.70074802,115.58,,145212.54789435
2019-01-14,3664.19,,11241.43679748,128.37,,203574.72632038
2019-01-15,3580.76,,10894.51487451,120.0,,201834.22366877
2019-01-16,3609.71,,8894.45981244,122.12,,148908.69096552
2019-01-17,3640.65,,8924.86466717,122.55,,117990.75819607
2019-01-18,3607.85,,5977.23699338,119.53,,65948.75483108
2019-01-19,3682.65,,6068.64620532,123.17,,90928.9630829
2019-01-20,3536.19,,7430.51959727,117.43,,96855.28662478
2019-01-21,3531.76,,6493.83265776,115.86,,84283.26849933
2019-01-22,3577.03,,9658.63220705,118.08,,124950.90769255
2019-01-23,3553.01,,8205.65630491,116.55,,61060.32189658
2019-01-24,3568.97,,5827.07203747,116.4,,59367.65707181
2019-01-25,3562.17,,6834.07115259,114.95,,77821.19091979
2019-01-26,3556.07,,5602.74054612,115.01,,43621.34385393
2019-01-27,3531.02,,4286.50898961,111.35,,70799.34308281
2019-01-28,3429.95,,13775.65442083,105.47,,175738.30871965
2019-01-29,3397.42,,8709.69730139,104.02,,77500.92418347
2019-01-30,3437.55,,8513.95881185,107.61,,111443.14135118
2019-01-31,3411.5,,7405.39614964,105.79,,85581.12191545
2019-02-01,3437.5,,8806.60171078,105.88,,88491.11648974
2019-02-02,3468.43,,3967.92350855,109.3,,58843.40230811
2019-02-03,3414.78,,4606.56891409,105.94,,65945.94324768
2019-02-04,3409.57,,6032.81895284,106.08,,45781.08750642
2019-02-05,3428.4,,6385.43577243,106.0,,41040.00011483
2019-02-06,3367.36,,9820.67219128,103.36,,106516.79606559
2019-02-07,3359.0,,8613.79912675,103.21,,47915.93888922
2019-02-08,3621.99,,17649.47598021,117.96,,232502.28262242
2019-02-09,3623.73,,5155.45743968,118.06,,67741.85203653
2019-02-10,3648.84,,5364.52948065,123.94,,93443.53388736
2019-02-11,3590.36,,8819.26148262,119.55,,126354.21715778
2019-02-12,3588.06,,8347.13611385,120.82,,104451.63662862
2019-02-13,3576.68,,7024.94220353,120.74,,91230.80347702
2019-02-14,3561.5,,6197.23550751,119.39,,74312.95458156
2019-02-15,3566.59,,7447.04312687,120.42,,62036.48868837
2019-02-16,3582.37,,4351.61748343,121.56,,37397.10303824
2019-02-17,3625.08,,6402.7929,132.34,,189286.81824004
2019-02-18,3867.0,,16895.18406274,144.62,,324838.34445571
2019-02-19,3888.01,,14845.22658779,142.69,,174940.35332438
2019-02-20,3938.99,,8929.2721525,147.19,,142484.55505055
2019-02-21,3897.71,,8806.93272354,144.21,,114594.16926271
